order_id,product_id,category,supplier,customer_location,marketing_channel,order_date,return_status,price,quantity,delivery_time
O11560,P365,Toys,Supplier B,Delhi,Social Media,2025-04-22,0,1212.52,1,1
O11561,P388,Clothing,Supplier C,Hyderabad,TV,2025-06-14,0,923.84,2,2
O11562,P410,Books,Supplier C,Bangalore,Email,2025-04-26,0,1359.01,2,2
O11563,P584,Home,Supplier A,Bangalore,Email,2025-06-08,0,1191.1,2,9
O11564,P196,Electronics,Supplier A,Hyderabad,Email,2025-05-22,0,651.05,4,4
O11565,P981,Electronics,Supplier C,Bangalore,TV,2025-06-27,0,915.91,4,3
O11566,P386,Toys,Supplier A,Mumbai,Email,2025-04-04,0,970.6,3,1
O11567,P968,Clothing,Supplier A,Mumbai,Email,2025-05-15,0,1784.45,2,2
O11568,P288,Toys,Supplier A,Bangalore,Email,2025-04-27,0,1929.63,2,6
O11569,P643,Home,Supplier C,Bangalore,Social Media,2025-06-25,0,1807.4,2,9
O11570,P205,Toys,Supplier A,Mumbai,TV,2025-05-22,0,1494.52,2,5
O11571,P117,Electronics,Supplier C,Bangalore,TV,2025-06-14,0,1252.99,2,4
O11572,P472,Electronics,Supplier A,Bangalore,Website Banner,2025-06-24,0,1440.67,1,5
O11573,P794,Books,Supplier B,Hyderabad,TV,2025-06-28,0,1890.4,2,9
O11574,P178,Books,Supplier A,Delhi,Social Media,2025-06-06,0,650.0,1,7
O11575,P119,Home,Supplier A,Mumbai,TV,2025-06-14,1,1163.22,2,8
O11576,P951,Clothing,Supplier C,Hyderabad,Social Media,2025-05-28,0,1441.29,4,4
O11577,P233,Toys,Supplier C,Delhi,Social Media,2025-05-11,0,1422.64,4,8
O11578,P891,Home,Supplier A,Bangalore,TV,2025-05-09,0,654.1,1,6
O11579,P779,Books,Supplier B,Bangalore,Website Banner,2025-04-28,0,1256.12,2,5
O11580,P526,Toys,Supplier A,Hyderabad,Email,2025-05-17,1,1632.64,4,7
O11581,P189,Books,Supplier A,Bangalore,Email,2025-05-27,0,1055.14,4,6
O11582,P849,Toys,Supplier B,Chennai,TV,2025-04-25,1,1627.94,2,3
O11583,P319,Clothing,Supplier C,Hyderabad,TV,2025-04-06,0,847.79,2,5
O11584,P441,Home,Supplier A,Delhi,Social Media,2025-05-28,0,1889.77,4,9
O11585,P202,Toys,Supplier C,Hyderabad,TV,2025-06-02,0,1161.07,2,7
O11586,P476,Electronics,Supplier C,Mumbai,Social Media,2025-05-29,0,1272.71,3,4
O11587,P861,Electronics,Supplier B,Hyderabad,Website Banner,2025-04-15,0,256.45,2,7
O11588,P781,Toys,Supplier B,Bangalore,TV,2025-05-02,0,506.48,4,5
O11589,P802,Toys,Supplier C,Bangalore,Email,2025-04-08,0,1339.28,4,2
O11590,P326,Toys,Supplier A,Chennai,Email,2025-04-28,0,955.77,1,6
O11591,P896,Electronics,Supplier C,Chennai,TV,2025-05-14,1,1114.69,3,7
O11592,P726,Electronics,Supplier A,Chennai,Social Media,2025-06-25,0,313.35,4,8
O11593,P327,Toys,Supplier A,Delhi,Email,2025-05-03,0,1701.44,3,6
O11594,P429,Books,Supplier B,Chennai,Social Media,2025-06-20,0,1612.11,2,8
O11595,P229,Books,Supplier A,Delhi,TV,2025-04-02,0,533.64,4,7
O11596,P863,Clothing,Supplier A,Chennai,TV,2025-06-17,0,1341.79,1,2
O11597,P719,Home,Supplier C,Delhi,Email,2025-05-27,0,1672.97,4,6
O11598,P665,Books,Supplier B,Hyderabad,TV,2025-04-01,1,1353.54,1,9
O11599,P526,Electronics,Supplier A,Hyderabad,Website Banner,2025-05-11,0,758.72,3,6
O11600,P474,Books,Supplier A,Bangalore,Website Banner,2025-06-17,0,1381.0,1,4
O11601,P181,Clothing,Supplier B,Delhi,Email,2025-05-03,0,578.83,2,7
O11602,P118,Clothing,Supplier C,Mumbai,Website Banner,2025-05-07,0,772.86,2,3
O11603,P183,Home,Supplier B,Bangalore,Social Media,2025-05-28,0,632.13,2,5
O11604,P273,Books,Supplier B,Hyderabad,Email,2025-06-04,0,1202.47,4,1
O11605,P139,Electronics,Supplier A,Delhi,Email,2025-04-11,0,394.81,2,3
O11606,P223,Electronics,Supplier A,Chennai,Social Media,2025-06-21,1,1879.96,2,8
O11607,P896,Toys,Supplier C,Mumbai,Website Banner,2025-04-29,0,800.32,4,9
O11608,P197,Electronics,Supplier A,Hyderabad,Website Banner,2025-04-03,0,594.15,3,9
O11609,P558,Home,Supplier A,Bangalore,Website Banner,2025-06-26,0,1093.79,2,2
O11610,P152,Home,Supplier B,Delhi,Email,2025-05-28,0,698.6,2,4
O11611,P657,Electronics,Supplier A,Mumbai,Email,2025-05-30,0,1162.83,4,5
O11612,P807,Electronics,Supplier C,Delhi,Website Banner,2025-04-03,0,827.32,3,3
O11613,P263,Toys,Supplier B,Chennai,TV,2025-04-10,0,437.72,3,1
O11614,P410,Electronics,Supplier C,Bangalore,Website Banner,2025-04-05,1,678.61,3,6
O11615,P776,Toys,Supplier B,Delhi,Social Media,2025-05-26,1,989.19,4,2
O11616,P985,Toys,Supplier A,Hyderabad,Email,2025-06-11,0,254.53,1,9
O11617,P582,Electronics,Supplier B,Bangalore,Social Media,2025-05-05,1,1587.16,1,1
O11618,P164,Clothing,Supplier B,Hyderabad,Social Media,2025-04-29,0,1319.28,2,9
O11619,P706,Clothing,Supplier A,Delhi,Email,2025-05-30,0,1282.45,2,7
O11620,P273,Toys,Supplier A,Bangalore,TV,2025-04-08,1,1182.89,2,2
O11621,P725,Electronics,Supplier C,Hyderabad,Website Banner,2025-05-02,0,1262.56,1,6
O11622,P643,Clothing,Supplier C,Chennai,Social Media,2025-04-08,0,1882.37,4,8
O11623,P879,Electronics,Supplier A,Chennai,Email,2025-05-13,0,215.42,2,2
O11624,P612,Electronics,Supplier A,Delhi,Social Media,2025-06-06,0,286.04,4,5
O11625,P446,Electronics,Supplier A,Bangalore,Website Banner,2025-05-07,1,544.69,2,6
O11626,P541,Books,Supplier B,Mumbai,TV,2025-05-13,0,501.14,4,3
O11627,P681,Electronics,Supplier B,Bangalore,TV,2025-05-30,0,526.15,4,2
O11628,P200,Books,Supplier B,Chennai,TV,2025-06-07,0,1409.5,1,6
O11629,P751,Toys,Supplier A,Hyderabad,Email,2025-05-18,0,1027.07,4,3
O11630,P179,Clothing,Supplier C,Mumbai,Email,2025-06-01,0,1985.2,3,2
O11631,P222,Clothing,Supplier A,Delhi,TV,2025-06-02,0,608.39,1,1
O11632,P956,Clothing,Supplier B,Mumbai,Website Banner,2025-06-06,0,759.49,2,8
O11633,P770,Clothing,Supplier B,Delhi,Website Banner,2025-06-05,0,1971.63,1,1
O11634,P887,Clothing,Supplier A,Mumbai,Email,2025-05-29,1,1697.16,3,5
O11635,P567,Clothing,Supplier A,Delhi,TV,2025-05-11,0,1045.64,3,6
O11636,P786,Clothing,Supplier B,Delhi,Website Banner,2025-05-03,0,1198.27,4,3
O11637,P319,Toys,Supplier B,Mumbai,Website Banner,2025-05-23,0,1717.72,3,7
O11638,P933,Electronics,Supplier B,Mumbai,Website Banner,2025-04-11,1,1065.76,3,2
O11639,P876,Home,Supplier A,Delhi,Email,2025-06-16,1,570.84,3,7
O11640,P646,Books,Supplier B,Chennai,TV,2025-05-24,0,1691.2,3,2
O11641,P657,Home,Supplier B,Mumbai,Social Media,2025-06-15,0,1167.99,2,5
O11642,P233,Home,Supplier C,Bangalore,TV,2025-04-03,0,475.48,2,7
O11643,P176,Electronics,Supplier A,Hyderabad,TV,2025-06-17,0,1110.05,1,3
O11644,P817,Electronics,Supplier C,Delhi,Email,2025-06-02,0,943.77,4,4
O11645,P314,Electronics,Supplier C,Delhi,Website Banner,2025-05-15,0,1778.32,2,1
O11646,P168,Clothing,Supplier B,Hyderabad,Website Banner,2025-05-19,1,426.9,3,3
O11647,P322,Toys,Supplier A,Chennai,Email,2025-06-01,0,1775.38,4,9
O11648,P595,Clothing,Supplier B,Hyderabad,Email,2025-06-08,1,1121.98,2,5
O11649,P223,Toys,Supplier A,Mumbai,Email,2025-04-27,0,927.86,1,8
O11650,P601,Toys,Supplier C,Hyderabad,Email,2025-05-06,0,491.54,3,2
O11651,P781,Home,Supplier A,Delhi,Email,2025-04-25,0,1461.47,4,3
O11652,P117,Home,Supplier B,Hyderabad,Social Media,2025-04-21,0,1868.25,2,7
O11653,P929,Toys,Supplier B,Bangalore,TV,2025-04-06,0,875.68,4,4
O11654,P520,Toys,Supplier B,Mumbai,TV,2025-04-29,1,634.85,2,9
O11655,P698,Clothing,Supplier A,Hyderabad,TV,2025-04-26,1,1198.76,1,7
O11656,P930,Clothing,Supplier C,Delhi,Website Banner,2025-05-11,1,1633.13,3,1
O11657,P620,Home,Supplier C,Mumbai,Social Media,2025-06-26,0,206.78,1,4
O11658,P202,Electronics,Supplier A,Delhi,TV,2025-04-15,1,1336.48,3,6
O11659,P145,Toys,Supplier B,Chennai,Website Banner,2025-05-23,0,1273.73,3,6
O11660,P129,Clothing,Supplier C,Bangalore,Social Media,2025-06-16,0,772.67,4,6
O11661,P617,Home,Supplier B,Chennai,Social Media,2025-06-12,0,1012.56,2,5
O11662,P825,Clothing,Supplier A,Bangalore,Website Banner,2025-06-27,0,644.53,1,3
O11663,P618,Toys,Supplier B,Hyderabad,Social Media,2025-05-05,0,1621.79,1,2
O11664,P683,Toys,Supplier C,Mumbai,Website Banner,2025-06-08,0,1342.16,1,3
O11665,P904,Books,Supplier C,Hyderabad,TV,2025-04-11,1,1158.88,4,9
O11666,P577,Electronics,Supplier B,Bangalore,Website Banner,2025-04-24,0,906.55,4,3
O11667,P409,Books,Supplier A,Bangalore,Social Media,2025-04-27,0,724.49,4,3
O11668,P235,Home,Supplier B,Bangalore,TV,2025-04-30,1,1680.93,3,1
O11669,P715,Clothing,Supplier A,Delhi,TV,2025-04-13,0,1012.53,1,2
O11670,P969,Home,Supplier B,Mumbai,Email,2025-05-15,1,1102.61,3,3
O11671,P725,Toys,Supplier C,Hyderabad,Email,2025-05-11,0,1137.49,1,2
O11672,P117,Books,Supplier A,Hyderabad,Social Media,2025-05-27,0,1007.06,1,8
O11673,P283,Books,Supplier A,Chennai,Website Banner,2025-05-12,0,660.96,2,6
O11674,P839,Books,Supplier A,Bangalore,Website Banner,2025-06-02,0,416.61,1,7
O11675,P192,Home,Supplier C,Bangalore,Social Media,2025-05-10,0,377.37,4,1
O11676,P200,Toys,Supplier B,Bangalore,TV,2025-05-28,0,1563.43,4,6
O11677,P211,Clothing,Supplier C,Hyderabad,Social Media,2025-04-22,0,602.35,4,2
O11678,P544,Clothing,Supplier A,Chennai,Social Media,2025-05-05,1,300.21,2,6
O11679,P571,Home,Supplier B,Delhi,TV,2025-06-13,0,1635.53,2,3
O11680,P947,Books,Supplier C,Mumbai,Website Banner,2025-04-07,0,477.31,3,7
O11681,P902,Electronics,Supplier A,Delhi,Social Media,2025-06-10,0,1325.26,1,3
O11682,P141,Home,Supplier A,Hyderabad,Website Banner,2025-05-10,0,809.56,1,9
O11683,P124,Home,Supplier C,Bangalore,Social Media,2025-05-25,0,427.66,4,3
O11684,P619,Toys,Supplier C,Mumbai,TV,2025-06-02,1,946.07,4,7
O11685,P413,Clothing,Supplier C,Hyderabad,TV,2025-05-29,0,226.66,4,4
O11686,P829,Home,Supplier A,Hyderabad,Email,2025-04-27,0,1713.88,4,8
O11687,P556,Home,Supplier C,Hyderabad,TV,2025-06-26,0,1124.3,4,2
O11688,P318,Books,Supplier A,Mumbai,Email,2025-04-22,0,450.49,4,8
O11689,P410,Books,Supplier C,Mumbai,Social Media,2025-05-19,1,626.56,1,9
O11690,P928,Electronics,Supplier A,Chennai,Website Banner,2025-04-23,0,1006.36,2,8
O11691,P599,Toys,Supplier A,Chennai,TV,2025-04-12,0,539.96,4,6
O11692,P825,Electronics,Supplier B,Delhi,TV,2025-04-16,0,683.48,1,1
O11693,P459,Books,Supplier C,Mumbai,TV,2025-05-02,0,1161.89,4,7
O11694,P708,Clothing,Supplier C,Mumbai,Social Media,2025-04-28,0,1698.7,3,1
O11695,P836,Books,Supplier A,Mumbai,Email,2025-05-06,0,923.31,3,7
O11696,P116,Toys,Supplier A,Chennai,Social Media,2025-06-20,1,1490.56,1,2
O11697,P279,Books,Supplier A,Hyderabad,Website Banner,2025-06-15,1,1778.03,2,8
O11698,P335,Toys,Supplier B,Bangalore,Social Media,2025-04-15,0,589.34,3,2
O11699,P832,Toys,Supplier B,Chennai,Website Banner,2025-05-13,0,1652.95,3,3
O11700,P810,Toys,Supplier A,Mumbai,TV,2025-04-21,0,1563.32,2,3
O11701,P485,Toys,Supplier C,Chennai,Website Banner,2025-05-19,1,842.49,3,1
O11702,P967,Toys,Supplier C,Delhi,Website Banner,2025-06-09,1,1981.14,4,5
O11703,P881,Clothing,Supplier B,Mumbai,Email,2025-05-15,1,672.63,2,5
O11704,P629,Electronics,Supplier B,Delhi,Website Banner,2025-06-21,0,658.65,3,5
O11705,P555,Home,Supplier A,Mumbai,Website Banner,2025-05-15,0,1590.07,2,9
O11706,P545,Electronics,Supplier C,Chennai,Social Media,2025-05-20,1,982.38,4,6
O11707,P318,Toys,Supplier A,Hyderabad,TV,2025-06-17,0,795.43,3,6
O11708,P515,Clothing,Supplier B,Bangalore,Social Media,2025-06-19,0,521.59,1,3
O11709,P610,Books,Supplier C,Delhi,Social Media,2025-06-26,0,1577.6,3,5
O11710,P404,Clothing,Supplier C,Chennai,TV,2025-06-29,0,1615.38,3,7
O11711,P955,Toys,Supplier B,Hyderabad,TV,2025-04-02,0,1219.82,4,3
O11712,P549,Clothing,Supplier A,Chennai,Website Banner,2025-05-16,0,1923.16,1,2
O11713,P745,Clothing,Supplier A,Delhi,Website Banner,2025-05-03,0,772.69,1,5
O11714,P522,Toys,Supplier C,Bangalore,Email,2025-06-02,1,595.31,1,3
O11715,P798,Clothing,Supplier B,Chennai,Social Media,2025-05-10,0,1419.44,4,5
O11716,P594,Home,Supplier C,Mumbai,TV,2025-06-17,0,1565.14,4,9
O11717,P938,Home,Supplier B,Hyderabad,Website Banner,2025-04-15,0,604.83,4,1
O11718,P144,Clothing,Supplier A,Chennai,TV,2025-06-28,0,337.9,4,4
O11719,P671,Books,Supplier B,Hyderabad,Website Banner,2025-06-06,0,1658.93,4,5
O11720,P290,Toys,Supplier A,Mumbai,Email,2025-04-08,0,1957.7,1,2
O11721,P187,Home,Supplier B,Bangalore,Email,2025-06-09,0,1360.41,2,2
O11722,P678,Books,Supplier C,Bangalore,TV,2025-04-11,0,700.16,4,1
O11723,P352,Clothing,Supplier A,Mumbai,Email,2025-04-29,1,1994.01,2,8
O11724,P762,Books,Supplier C,Hyderabad,TV,2025-05-18,0,1807.88,3,2
O11725,P543,Electronics,Supplier C,Chennai,Website Banner,2025-04-24,0,1124.09,3,3
O11726,P199,Home,Supplier A,Mumbai,Social Media,2025-05-30,0,1685.58,4,2
O11727,P221,Clothing,Supplier A,Delhi,Email,2025-04-12,1,1668.48,3,4
O11728,P548,Toys,Supplier C,Hyderabad,Website Banner,2025-05-20,0,1882.64,2,1
O11729,P538,Clothing,Supplier C,Bangalore,Social Media,2025-04-09,1,1713.66,3,3
O11730,P477,Toys,Supplier C,Mumbai,Social Media,2025-06-15,1,1358.62,3,5
O11731,P921,Clothing,Supplier C,Bangalore,Social Media,2025-05-22,1,1296.75,2,1
O11732,P397,Books,Supplier A,Hyderabad,Website Banner,2025-05-07,1,1041.24,3,4
O11733,P362,Books,Supplier A,Bangalore,Website Banner,2025-05-23,0,1327.67,4,6
O11734,P126,Books,Supplier C,Mumbai,TV,2025-04-27,0,1631.39,2,4
O11735,P600,Electronics,Supplier B,Hyderabad,Social Media,2025-05-08,1,1944.27,2,7
O11736,P731,Toys,Supplier B,Delhi,Social Media,2025-04-17,0,1041.12,1,7
O11737,P736,Books,Supplier A,Mumbai,Social Media,2025-06-16,0,1232.58,1,6
O11738,P773,Electronics,Supplier C,Chennai,TV,2025-04-08,0,1000.65,2,9
O11739,P518,Toys,Supplier C,Mumbai,Social Media,2025-05-11,0,1403.28,2,2
O11740,P598,Clothing,Supplier A,Hyderabad,Website Banner,2025-06-03,1,1333.86,1,8
O11741,P637,Electronics,Supplier B,Mumbai,Social Media,2025-04-19,0,232.1,4,8
O11742,P872,Home,Supplier B,Delhi,Email,2025-04-29,0,1174.09,3,4
O11743,P567,Electronics,Supplier B,Delhi,Website Banner,2025-05-18,1,359.28,3,6
O11744,P831,Electronics,Supplier A,Chennai,TV,2025-05-07,1,247.49,3,6
O11745,P912,Toys,Supplier B,Bangalore,Social Media,2025-04-24,0,1624.15,2,5
O11746,P289,Clothing,Supplier A,Hyderabad,Email,2025-05-20,0,665.57,4,1
O11747,P546,Home,Supplier A,Hyderabad,TV,2025-05-30,0,813.18,1,3
O11748,P338,Books,Supplier C,Bangalore,TV,2025-06-21,0,315.35,4,7
O11749,P411,Books,Supplier B,Delhi,Website Banner,2025-05-28,0,523.1,4,8
O11750,P159,Electronics,Supplier A,Delhi,TV,2025-06-11,0,1578.09,3,2
O11751,P619,Toys,Supplier B,Mumbai,TV,2025-05-24,0,1088.36,1,3
O11752,P471,Toys,Supplier B,Chennai,TV,2025-04-05,0,1785.2,4,4
O11753,P696,Books,Supplier C,Chennai,TV,2025-06-04,0,915.04,1,5
O11754,P304,Home,Supplier B,Chennai,Social Media,2025-06-28,0,683.66,2,3
O11755,P251,Clothing,Supplier C,Mumbai,Social Media,2025-06-16,0,825.68,3,5
O11756,P430,Home,Supplier A,Chennai,Social Media,2025-05-13,0,1482.99,1,8
O11757,P357,Clothing,Supplier B,Bangalore,Social Media,2025-05-05,0,1199.01,2,8
O11758,P858,Books,Supplier A,Mumbai,Email,2025-06-07,0,1827.54,2,2
O11759,P914,Clothing,Supplier B,Bangalore,Social Media,2025-06-13,0,1283.9,2,6
O11760,P717,Toys,Supplier A,Mumbai,TV,2025-05-28,1,1087.43,4,4
O11761,P265,Electronics,Supplier B,Chennai,Social Media,2025-06-21,0,1614.35,4,9
O11762,P378,Electronics,Supplier B,Bangalore,Social Media,2025-04-08,0,1905.56,3,2
O11763,P693,Books,Supplier B,Bangalore,Website Banner,2025-04-20,0,840.52,3,8
O11764,P258,Toys,Supplier B,Bangalore,TV,2025-04-15,1,649.78,2,1
O11765,P446,Home,Supplier B,Mumbai,Social Media,2025-04-14,0,1309.19,3,6
O11766,P428,Toys,Supplier B,Hyderabad,Social Media,2025-04-14,0,1097.97,4,1
O11767,P434,Electronics,Supplier B,Chennai,Social Media,2025-06-13,0,1980.53,3,2
O11768,P781,Electronics,Supplier B,Bangalore,Email,2025-04-23,0,1032.25,1,3
O11769,P186,Toys,Supplier B,Hyderabad,Social Media,2025-04-23,1,333.8,4,9
O11770,P277,Toys,Supplier A,Chennai,Website Banner,2025-06-19,0,1959.26,2,5
O11771,P594,Electronics,Supplier C,Chennai,TV,2025-05-29,0,1718.46,2,2
O11772,P454,Home,Supplier B,Bangalore,TV,2025-05-05,0,520.85,3,5
O11773,P822,Books,Supplier C,Bangalore,Social Media,2025-06-02,0,1828.29,4,5
O11774,P463,Books,Supplier B,Mumbai,Social Media,2025-05-08,0,813.2,2,1
O11775,P617,Toys,Supplier B,Hyderabad,Social Media,2025-06-20,0,878.8,2,3
O11776,P814,Books,Supplier A,Hyderabad,TV,2025-06-06,0,1831.5,4,5
O11777,P327,Electronics,Supplier A,Bangalore,TV,2025-04-02,0,1154.21,4,9
O11778,P233,Electronics,Supplier C,Chennai,Email,2025-05-02,0,447.97,2,1
O11779,P897,Toys,Supplier A,Bangalore,Website Banner,2025-05-05,1,864.3,3,8
O11780,P704,Toys,Supplier A,Chennai,Email,2025-05-18,0,1499.78,3,1
O11781,P821,Toys,Supplier C,Chennai,Website Banner,2025-06-04,1,513.53,3,9
O11782,P796,Home,Supplier A,Bangalore,Email,2025-05-15,0,1262.42,1,6
O11783,P402,Books,Supplier B,Delhi,TV,2025-05-29,1,1451.49,4,1
O11784,P670,Toys,Supplier C,Hyderabad,Email,2025-04-10,0,818.94,2,8
O11785,P855,Clothing,Supplier C,Chennai,Website Banner,2025-06-02,0,1448.99,1,5
O11786,P244,Clothing,Supplier B,Chennai,Social Media,2025-06-22,1,1791.57,3,7
O11787,P775,Electronics,Supplier A,Delhi,Website Banner,2025-06-03,0,1049.81,1,7
O11788,P762,Books,Supplier C,Mumbai,Social Media,2025-04-27,0,889.24,2,7
O11789,P148,Toys,Supplier C,Delhi,TV,2025-04-08,0,652.09,2,6
O11790,P861,Clothing,Supplier B,Delhi,Website Banner,2025-04-11,0,1287.57,4,8
O11791,P115,Books,Supplier B,Chennai,Email,2025-06-29,0,1783.73,3,9
O11792,P619,Electronics,Supplier A,Hyderabad,Website Banner,2025-05-31,0,784.39,3,2
O11793,P532,Home,Supplier C,Delhi,Social Media,2025-04-20,0,913.22,1,7
O11794,P196,Books,Supplier A,Mumbai,TV,2025-05-02,0,931.93,3,2
O11795,P520,Books,Supplier A,Bangalore,Email,2025-05-15,0,1209.46,1,6
O11796,P554,Home,Supplier B,Delhi,Website Banner,2025-04-24,0,611.14,2,2
O11797,P665,Books,Supplier C,Delhi,Social Media,2025-05-22,0,1679.98,2,6
O11798,P279,Electronics,Supplier C,Mumbai,Email,2025-06-12,1,732.08,2,2
O11799,P698,Electronics,Supplier C,Hyderabad,TV,2025-06-25,0,1469.65,2,1
O11800,P703,Home,Supplier B,Delhi,Email,2025-04-03,0,1123.79,2,7
O11801,P886,Toys,Supplier B,Delhi,TV,2025-05-18,0,1254.62,1,3
O11802,P619,Clothing,Supplier B,Hyderabad,Email,2025-05-04,0,523.3,2,4
O11803,P633,Toys,Supplier B,Mumbai,Website Banner,2025-05-05,0,1523.04,1,6
O11804,P357,Books,Supplier B,Delhi,Social Media,2025-06-29,0,539.52,2,5
O11805,P310,Clothing,Supplier C,Hyderabad,Website Banner,2025-05-14,0,404.25,1,4
O11806,P687,Home,Supplier A,Delhi,Website Banner,2025-05-01,0,1184.02,1,9
O11807,P254,Home,Supplier C,Bangalore,TV,2025-05-04,0,1476.73,1,6
O11808,P157,Clothing,Supplier A,Chennai,TV,2025-06-22,0,290.06,3,6
O11809,P641,Electronics,Supplier B,Bangalore,TV,2025-05-26,0,324.91,1,2
O11810,P420,Clothing,Supplier A,Delhi,Website Banner,2025-06-01,0,1644.82,1,6
O11811,P940,Books,Supplier C,Mumbai,Email,2025-05-27,1,1656.26,2,7
O11812,P528,Electronics,Supplier C,Chennai,Email,2025-06-06,0,641.55,1,8
O11813,P314,Home,Supplier A,Bangalore,Website Banner,2025-04-18,0,1307.41,1,8
O11814,P365,Clothing,Supplier B,Hyderabad,Website Banner,2025-05-24,0,997.72,4,9
O11815,P159,Toys,Supplier B,Mumbai,Social Media,2025-05-04,0,1338.85,3,3
O11816,P320,Toys,Supplier C,Bangalore,TV,2025-05-29,0,1753.18,4,7
O11817,P116,Books,Supplier A,Hyderabad,TV,2025-05-21,0,343.74,2,7
O11818,P588,Toys,Supplier B,Delhi,Website Banner,2025-06-26,0,1600.37,3,1
O11819,P706,Clothing,Supplier B,Hyderabad,Website Banner,2025-05-27,0,1087.45,3,8
O11820,P130,Clothing,Supplier C,Bangalore,Email,2025-04-20,0,1215.43,4,4
O11821,P161,Toys,Supplier B,Bangalore,Website Banner,2025-04-15,0,1377.08,3,5
O11822,P626,Clothing,Supplier A,Delhi,Email,2025-04-27,0,1860.72,4,6
O11823,P158,Books,Supplier C,Hyderabad,Website Banner,2025-06-24,0,302.1,1,3
O11824,P822,Electronics,Supplier C,Hyderabad,Social Media,2025-06-09,0,253.06,4,5
O11825,P304,Books,Supplier A,Delhi,Social Media,2025-06-03,0,520.87,3,5
O11826,P442,Books,Supplier C,Hyderabad,Email,2025-05-05,0,1975.61,3,1
O11827,P434,Clothing,Supplier B,Delhi,TV,2025-06-07,1,1487.14,2,3
O11828,P948,Electronics,Supplier B,Mumbai,Social Media,2025-04-01,0,1306.35,2,3
O11829,P762,Clothing,Supplier A,Bangalore,Email,2025-04-17,0,284.67,2,1
O11830,P690,Home,Supplier B,Mumbai,Website Banner,2025-04-24,0,1782.4,2,7
O11831,P297,Clothing,Supplier A,Chennai,Website Banner,2025-04-30,1,1662.96,3,1
O11832,P780,Clothing,Supplier A,Chennai,Email,2025-06-02,0,1396.64,2,7
O11833,P610,Clothing,Supplier B,Chennai,TV,2025-04-02,0,810.44,4,4
O11834,P849,Electronics,Supplier A,Delhi,Email,2025-04-07,0,326.91,1,9
O11835,P481,Clothing,Supplier B,Hyderabad,Email,2025-06-05,0,1244.07,3,7
O11836,P248,Electronics,Supplier C,Mumbai,Social Media,2025-06-05,0,1495.45,2,5
O11837,P442,Toys,Supplier C,Mumbai,Email,2025-06-15,0,369.63,3,7
O11838,P284,Home,Supplier A,Mumbai,Email,2025-05-24,0,1340.78,2,9
O11839,P769,Electronics,Supplier B,Mumbai,Website Banner,2025-06-23,0,715.46,3,6
O11840,P194,Toys,Supplier B,Chennai,Social Media,2025-06-21,1,1575.64,2,1
O11841,P874,Electronics,Supplier C,Mumbai,Website Banner,2025-05-02,0,1171.31,1,6
O11842,P450,Electronics,Supplier C,Hyderabad,Website Banner,2025-04-06,0,432.27,2,1
O11843,P283,Home,Supplier B,Chennai,TV,2025-06-04,0,1147.74,4,4
O11844,P887,Books,Supplier A,Mumbai,TV,2025-05-04,0,912.33,3,8
O11845,P446,Books,Supplier C,Delhi,Social Media,2025-04-25,0,524.64,3,5
O11846,P684,Electronics,Supplier A,Bangalore,Social Media,2025-06-04,0,1714.73,4,5
O11847,P279,Clothing,Supplier A,Bangalore,TV,2025-04-26,0,219.85,4,8
O11848,P750,Toys,Supplier C,Bangalore,TV,2025-04-28,0,761.83,1,8
O11849,P273,Clothing,Supplier A,Chennai,TV,2025-05-17,0,222.67,3,1
O11850,P705,Clothing,Supplier A,Mumbai,TV,2025-04-26,0,372.81,1,5
O11851,P152,Electronics,Supplier B,Chennai,TV,2025-04-15,0,734.77,3,5
O11852,P571,Electronics,Supplier A,Hyderabad,Website Banner,2025-04-23,0,297.69,3,8
O11853,P868,Electronics,Supplier B,Delhi,Social Media,2025-06-16,0,1273.93,1,1
O11854,P220,Electronics,Supplier C,Delhi,Website Banner,2025-05-27,0,356.35,3,7
O11855,P778,Books,Supplier C,Bangalore,Website Banner,2025-04-06,0,1463.08,3,7
O11856,P178,Electronics,Supplier B,Bangalore,Email,2025-06-03,0,294.76,1,9
O11857,P977,Books,Supplier C,Bangalore,Website Banner,2025-06-08,0,306.76,2,2
O11858,P655,Books,Supplier A,Mumbai,TV,2025-06-22,0,749.59,1,3
O11859,P415,Electronics,Supplier A,Hyderabad,TV,2025-04-16,0,1813.83,3,4
O11860,P114,Home,Supplier A,Hyderabad,Email,2025-04-16,1,1354.51,4,1
O11861,P901,Toys,Supplier C,Hyderabad,Email,2025-06-28,0,1586.24,2,7
O11862,P696,Clothing,Supplier A,Hyderabad,Email,2025-05-11,0,454.79,4,3
O11863,P787,Books,Supplier C,Bangalore,Email,2025-04-21,0,1701.43,2,3
O11864,P656,Toys,Supplier A,Delhi,Email,2025-06-26,0,214.66,4,3
O11865,P826,Home,Supplier B,Bangalore,Website Banner,2025-06-24,0,583.5,2,8
O11866,P108,Clothing,Supplier C,Hyderabad,Email,2025-04-01,0,1308.97,1,9
O11867,P706,Clothing,Supplier C,Bangalore,Website Banner,2025-05-24,0,875.44,2,2
O11868,P820,Books,Supplier A,Hyderabad,Social Media,2025-05-01,0,1971.55,2,1
O11869,P490,Electronics,Supplier C,Chennai,Email,2025-05-20,0,254.61,2,9
O11870,P859,Home,Supplier C,Delhi,Email,2025-05-23,0,1997.48,3,6
